FTPClient.java,org.apache.commons.net.ftp.FTPClient,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,_openDataConnection_,888,NO_COVERAGE,none
FTPClient.java,org.apache.commons.net.ftp.FTPClient,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,_openDataConnection_,888,NO_COVERAGE,none
FTPClient.java,org.apache.commons.net.ftp.FTPClient,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,_openDataConnection_,894,NO_COVERAGE,none
FTPClient.java,org.apache.commons.net.ftp.FTPClient,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,_openDataConnection_,898,NO_COVERAGE,none
FTPClient.java,org.apache.commons.net.ftp.FTPClient,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,_openDataConnection_,905,NO_COVERAGE,none
FTPClient.java,org.apache.commons.net.ftp.FTPClient,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,_openDataConnection_,908,NO_COVERAGE,none
FTPClient.java,org.apache.commons.net.ftp.FTPClient,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,_openDataConnection_,911,NO_COVERAGE,none
FTPClient.java,org.apache.commons.net.ftp.FTPClient,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,_openDataConnection_,919,NO_COVERAGE,none
FTPClient.java,org.apache.commons.net.ftp.FTPClient,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,_openDataConnection_,924,NO_COVERAGE,none
FTPClient.java,org.apache.commons.net.ftp.FTPClient,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,_openDataConnection_,924,NO_COVERAGE,none
FTPClient.java,org.apache.commons.net.ftp.FTPClient,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,_openDataConnection_,930,NO_COVERAGE,none
FTPClient.java,org.apache.commons.net.ftp.FTPClient,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,_openDataConnection_,937,NO_COVERAGE,none
FTPClient.java,org.apache.commons.net.ftp.FTPClient,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,_openDataConnection_,937,NO_COVERAGE,none
FTPClient.java,org.apache.commons.net.ftp.FTPClient,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,_openDataConnection_,815,NO_COVERAGE,none
FTPClient.java,org.apache.commons.net.ftp.FTPClient,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,_openDataConnection_,874,NO_COVERAGE,none
FTPClient.java,org.apache.commons.net.ftp.FTPClient,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,_openDataConnection_,874,NO_COVERAGE,none
FTPClient.java,org.apache.commons.net.ftp.FTPClient,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,_openDataConnection_,874,NO_COVERAGE,none
FTPClient.java,org.apache.commons.net.ftp.FTPClient,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,_openDataConnection_,874,NO_COVERAGE,none
FTPClient.java,org.apache.commons.net.ftp.FTPClient,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,_openDataConnection_,895,NO_COVERAGE,none
FTPClient.java,org.apache.commons.net.ftp.FTPClient,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,_openDataConnection_,899,NO_COVERAGE,none
FTPClient.java,org.apache.commons.net.ftp.FTPClient,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,_openDataConnection_,927,NO_COVERAGE,none
FTPClient.java,org.apache.commons.net.ftp.FTPClient,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,_openDataConnection_,933,NO_COVERAGE,none
FTPClient.java,org.apache.commons.net.ftp.FTPClient,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,_openDataConnection_,946,NO_COVERAGE,none
FTPClient.java,org.apache.commons.net.ftp.FTPClient,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,_openDataConnection_,874,NO_COVERAGE,none
FTPClient.java,org.apache.commons.net.ftp.FTPClient,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,_openDataConnection_,859,NO_COVERAGE,none
FTPClient.java,org.apache.commons.net.ftp.FTPClient,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,_openDataConnection_,865,NO_COVERAGE,none
FTPClient.java,org.apache.commons.net.ftp.FTPClient,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,_openDataConnection_,868,NO_COVERAGE,none
FTPClient.java,org.apache.commons.net.ftp.FTPClient,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,_openDataConnection_,871,NO_COVERAGE,none
FTPClient.java,org.apache.commons.net.ftp.FTPClient,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,_openDataConnection_,890,NO_COVERAGE,none
FTPClient.java,org.apache.commons.net.ftp.FTPClient,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,_openDataConnection_,901,NO_COVERAGE,none
FTPClient.java,org.apache.commons.net.ftp.FTPClient,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,_openDataConnection_,906,NO_COVERAGE,none
FTPClient.java,org.apache.commons.net.ftp.FTPClient,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,_openDataConnection_,909,NO_COVERAGE,none
FTPClient.java,org.apache.commons.net.ftp.FTPClient,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,_openDataConnection_,912,NO_COVERAGE,none
FTPClient.java,org.apache.commons.net.ftp.FTPClient,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,_openDataConnection_,920,NO_COVERAGE,none
FTPClient.java,org.apache.commons.net.ftp.FTPClient,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,_openDataConnection_,923,NO_COVERAGE,none
FTPClient.java,org.apache.commons.net.ftp.FTPClient,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,_openDataConnection_,926,NO_COVERAGE,none
FTPClient.java,org.apache.commons.net.ftp.FTPClient,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,_openDataConnection_,932,NO_COVERAGE,none
FTPClient.java,org.apache.commons.net.ftp.FTPClient,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,_openDataConnection_,939,NO_COVERAGE,none
FTPClient.java,org.apache.commons.net.ftp.FTPClient,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,_openDataConnection_,788,NO_COVERAGE,none
FTPClient.java,org.apache.commons.net.ftp.FTPClient,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,_parseExtendedPassiveModeReply,607,NO_COVERAGE,none
FTPClient.java,org.apache.commons.net.ftp.FTPClient,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,_parseExtendedPassiveModeReply,614,NO_COVERAGE,none
FTPClient.java,org.apache.commons.net.ftp.FTPClient,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,_parseExtendedPassiveModeReply,625,NO_COVERAGE,none
